FileStatus,LeftFileName,RightFileName,LeftFilePath,RightFilePath,LeftNumberOfLines,RightNumberOfLines,LeftFileNamePWeaver,LeftLeafFileName,RightLeafFileName
RightOnly,,#pweaver#bps_remove_block_auth.prog.xml,,D:\Work\SAP\BaseCode\elemicatms-xc-sap-bps\src\#pweaver#bps_remove_block_auth.prog.xml,,20,,,bps_remove_block_auth.prog.xml
RightOnly,,#pweaver#companycode.dtel.xml,,D:\Work\SAP\BaseCode\elemicatms-xc-sap-bps\src\#pweaver#companycode.dtel.xml,,23,,,companycode.dtel.xml
RightOnly,,#pweaver#drplblock.dtel.xml,,D:\Work\SAP\BaseCode\elemicatms-xc-sap-bps\src\#pweaver#drplblock.dtel.xml,,23,,,drplblock.dtel.xml
RightOnly,,#pweaver#embargoblock.dtel.xml,,D:\Work\SAP\BaseCode\elemicatms-xc-sap-bps\src\#pweaver#embargoblock.dtel.xml,,23,,,embargoblock.dtel.xml
RightOnly,,#pweaver#fg_bps.fugr.#pweaver#bps_customer_release.abap,,D:\Work\SAP\BaseCode\elemicatms-xc-sap-bps\src\#pweaver#fg_bps.fugr.#pweaver#bps_customer_release.abap,,64,,,bps_customer_release.abap
RightOnly,,#pweaver#fg_bps.fugr.#pweaver#bps_so_release_block.abap,,D:\Work\SAP\BaseCode\elemicatms-xc-sap-bps\src\#pweaver#fg_bps.fugr.#pweaver#bps_so_release_block.abap,,43,,,bps_so_release_block.abap
RightOnly,,#pweaver#fg_bps.fugr.#pweaver#bps_so_release_popup.abap,,D:\Work\SAP\BaseCode\elemicatms-xc-sap-bps\src\#pweaver#fg_bps.fugr.#pweaver#bps_so_release_popup.abap,,62,,,bps_so_release_popup.abap
RightOnly,,#pweaver#fg_bps.fugr.#pweaver#drpl_check_ar.abap,,D:\Work\SAP\BaseCode\elemicatms-xc-sap-bps\src\#pweaver#fg_bps.fugr.#pweaver#drpl_check_ar.abap,,449,,,drpl_check_ar.abap
RightOnly,,#pweaver#fg_bps.fugr.#pweaver#lfg_bpsf01.abap,,D:\Work\SAP\BaseCode\elemicatms-xc-sap-bps\src\#pweaver#fg_bps.fugr.#pweaver#lfg_bpsf01.abap,,46,,,lfg_bpsf01.abap
RightOnly,,#pweaver#fg_bps.fugr.#pweaver#lfg_bpsf01.xml,,D:\Work\SAP\BaseCode\elemicatms-xc-sap-bps\src\#pweaver#fg_bps.fugr.#pweaver#lfg_bpsf01.xml,,21,,,lfg_bpsf01.xml
RightOnly,,#pweaver#fg_bps.fugr.#pweaver#lfg_bpstop.abap,,D:\Work\SAP\BaseCode\elemicatms-xc-sap-bps\src\#pweaver#fg_bps.fugr.#pweaver#lfg_bpstop.abap,,3,,,lfg_bpstop.abap
RightOnly,,#pweaver#fg_bps.fugr.#pweaver#lfg_bpstop.xml,,D:\Work\SAP\BaseCode\elemicatms-xc-sap-bps\src\#pweaver#fg_bps.fugr.#pweaver#lfg_bpstop.xml,,17,,,lfg_bpstop.xml
RightOnly,,#pweaver#fg_bps.fugr.#pweaver#saplfg_bps.abap,,D:\Work\SAP\BaseCode\elemicatms-xc-sap-bps\src\#pweaver#fg_bps.fugr.#pweaver#saplfg_bps.abap,,15,,,saplfg_bps.abap
RightOnly,,#pweaver#fg_bps.fugr.#pweaver#saplfg_bps.xml,,D:\Work\SAP\BaseCode\elemicatms-xc-sap-bps\src\#pweaver#fg_bps.fugr.#pweaver#saplfg_bps.xml,,18,,,saplfg_bps.xml
RightOnly,,#pweaver#fg_bps.fugr.xml,,D:\Work\SAP\BaseCode\elemicatms-xc-sap-bps\src\#pweaver#fg_bps.fugr.xml,,178,,,fg_bps.fugr.xml
RightOnly,,#pweaver#orgcode.dtel.xml,,D:\Work\SAP\BaseCode\elemicatms-xc-sap-bps\src\#pweaver#orgcode.dtel.xml,,23,,,orgcode.dtel.xml
RightOnly,,#pweaver#reason.dtel.xml,,D:\Work\SAP\BaseCode\elemicatms-xc-sap-bps\src\#pweaver#reason.dtel.xml,,23,,,reason.dtel.xml
RightOnly,,#pweaver#reasoncode.dtel.xml,,D:\Work\SAP\BaseCode\elemicatms-xc-sap-bps\src\#pweaver#reasoncode.dtel.xml,,23,,,reasoncode.dtel.xml
RightOnly,,#pweaver#ccarrier.tabl.xml,,D:\Work\SAP\BaseCode\elemicatms-xc-sap-carrier\src\#pweaver#ccarrier.tabl.xml,,73,,,ccarrier.tabl.xml
RightOnly,,#pweaver#ccarrier_it.ttyp.xml,,D:\Work\SAP\BaseCode\elemicatms-xc-sap-carrier\src\#pweaver#ccarrier_it.ttyp.xml,,18,,,ccarrier_it.ttyp.xml
RightOnly,,#pweaver#cl_shipping_doc.clas.abap,,D:\Work\SAP\BaseCode\elemicatms-xc-sap-carrier\src\#pweaver#cl_shipping_doc.clas.abap,,134,,,cl_shipping_doc.clas.abap
RightOnly,,#pweaver#cl_shipping_doc.clas.xml,,D:\Work\SAP\BaseCode\elemicatms-xc-sap-carrier\src\#pweaver#cl_shipping_doc.clas.xml,,75,,,cl_shipping_doc.clas.xml
RightOnly,,#pweaver#shipping_addr.clas.abap,,D:\Work\SAP\BaseCode\elemicatms-xc-sap-carrier\src\#pweaver#shipping_addr.clas.abap,,20,,,shipping_addr.clas.abap
RightOnly,,#pweaver#shipping_addr.clas.xml,,D:\Work\SAP\BaseCode\elemicatms-xc-sap-carrier\src\#pweaver#shipping_addr.clas.xml,,23,,,shipping_addr.clas.xml
RightOnly,,#pweaver#shipto.ttyp.xml,,D:\Work\SAP\BaseCode\elemicatms-xc-sap-carrier\src\#pweaver#shipto.ttyp.xml,,18,,,shipto.ttyp.xml
RightOnly,,#pweaver#shipto_it.ttyp.xml,,D:\Work\SAP\BaseCode\elemicatms-xc-sap-carrier\src\#pweaver#shipto_it.ttyp.xml,,18,,,shipto_it.ttyp.xml
RightOnly,,#pweaver#ship_to_party.tabl.xml,,D:\Work\SAP\BaseCode\elemicatms-xc-sap-carrier\src\#pweaver#ship_to_party.tabl.xml,,46,,,ship_to_party.tabl.xml
RightOnly,,#pweaver#shpgadd.tabl.xml,,D:\Work\SAP\BaseCode\elemicatms-xc-sap-carrier\src\#pweaver#shpgadd.tabl.xml,,48,,,shpgadd.tabl.xml
RightOnly,,#pweaver#shpgadd_it.ttyp.xml,,D:\Work\SAP\BaseCode\elemicatms-xc-sap-carrier\src\#pweaver#shpgadd_it.ttyp.xml,,18,,,shpgadd_it.ttyp.xml
RightOnly,,#pweaver#cl_eav_fedex.clas.abap,,D:\Work\SAP\BaseCode\elemicatms-xc-sap-carrieroo\src\#pweaver#cl_eav_fedex.clas.abap,,14,,,cl_eav_fedex.clas.abap
RightOnly,,#pweaver#cl_eav_fedex.clas.xml,,D:\Work\SAP\BaseCode\elemicatms-xc-sap-carrieroo\src\#pweaver#cl_eav_fedex.clas.xml,,16,,,cl_eav_fedex.clas.xml
RightOnly,,#pweaver#cl_ett_globalapi.clas.abap,,D:\Work\SAP\BaseCode\elemicatms-xc-sap-carrieroo\src\#pweaver#cl_ett_globalapi.clas.abap,,2466,,,cl_ett_globalapi.clas.abap
RightOnly,,#pweaver#cl_ett_globalapi.clas.xml,,D:\Work\SAP\BaseCode\elemicatms-xc-sap-carrieroo\src\#pweaver#cl_ett_globalapi.clas.xml,,201,,,cl_ett_globalapi.clas.xml
RightOnly,,#pweaver#cl_rate_globalapi.clas.abap,,D:\Work\SAP\BaseCode\elemicatms-xc-sap-carrieroo\src\#pweaver#cl_rate_globalapi.clas.abap,,2466,,,cl_rate_globalapi.clas.abap
RightOnly,,#pweaver#cl_rate_globalapi.clas.xml,,D:\Work\SAP\BaseCode\elemicatms-xc-sap-carrieroo\src\#pweaver#cl_rate_globalapi.clas.xml,,201,,,cl_rate_globalapi.clas.xml
RightOnly,,#pweaver#cl_shipment.clas.abap,,D:\Work\SAP\BaseCode\elemicatms-xc-sap-carrieroo\src\#pweaver#cl_shipment.clas.abap,,2466,,,cl_shipment.clas.abap
RightOnly,,#pweaver#cl_shipment.clas.xml,,D:\Work\SAP\BaseCode\elemicatms-xc-sap-carrieroo\src\#pweaver#cl_shipment.clas.xml,,201,,,cl_shipment.clas.xml
RightOnly,,#pweaver#cl_ship_fedex.clas.abap,,D:\Work\SAP\BaseCode\elemicatms-xc-sap-carrieroo\src\#pweaver#cl_ship_fedex.clas.abap,,2073,,,cl_ship_fedex.clas.abap
RightOnly,,#pweaver#cl_ship_fedex.clas.xml,,D:\Work\SAP\BaseCode\elemicatms-xc-sap-carrieroo\src\#pweaver#cl_ship_fedex.clas.xml,,32,,,cl_ship_fedex.clas.xml
RightOnly,,#pweaver#cl_ship_globalapi.clas.abap,,D:\Work\SAP\BaseCode\elemicatms-xc-sap-carrieroo\src\#pweaver#cl_ship_globalapi.clas.abap,,2541,,,cl_ship_globalapi.clas.abap
RightOnly,,#pweaver#cl_ship_globalapi.clas.xml,,D:\Work\SAP\BaseCode\elemicatms-xc-sap-carrieroo\src\#pweaver#cl_ship_globalapi.clas.xml,,206,,,cl_ship_globalapi.clas.xml
RightOnly,,#pweaver#cl_void_fedex.clas.abap,,D:\Work\SAP\BaseCode\elemicatms-xc-sap-carrieroo\src\#pweaver#cl_void_fedex.clas.abap,,229,,,cl_void_fedex.clas.abap
RightOnly,,#pweaver#cl_void_fedex.clas.xml,,D:\Work\SAP\BaseCode\elemicatms-xc-sap-carrieroo\src\#pweaver#cl_void_fedex.clas.xml,,32,,,cl_void_fedex.clas.xml
RightOnly,,#pweaver#delefs.fugr.#pweaver#efs_del_read_carrier.abap,,D:\Work\SAP\BaseCode\elemicatms-xc-sap-delefs\src\#pweaver#delefs.fugr.#pweaver#efs_del_read_carrier.abap,,100,,,efs_del_read_carrier.abap
RightOnly,,#pweaver#delefs.fugr.#pweaver#efs_del_read_fcode.abap,,D:\Work\SAP\BaseCode\elemicatms-xc-sap-delefs\src\#pweaver#delefs.fugr.#pweaver#efs_del_read_fcode.abap,,16,,,efs_del_read_fcode.abap
RightOnly,,#pweaver#delefs.fugr.#pweaver#efs_del_refresh.abap,,D:\Work\SAP\BaseCode\elemicatms-xc-sap-delefs\src\#pweaver#delefs.fugr.#pweaver#efs_del_refresh.abap,,35,,,efs_del_refresh.abap
RightOnly,,#pweaver#delefs.fugr.#pweaver#efs_del_save_carrier.abap,,D:\Work\SAP\BaseCode\elemicatms-xc-sap-delefs\src\#pweaver#delefs.fugr.#pweaver#efs_del_save_carrier.abap,,52,,,efs_del_save_carrier.abap
RightOnly,,#pweaver#delefs.fugr.#pweaver#efs_del_send_fcode.abap,,D:\Work\SAP\BaseCode\elemicatms-xc-sap-delefs\src\#pweaver#delefs.fugr.#pweaver#efs_del_send_fcode.abap,,15,,,efs_del_send_fcode.abap
RightOnly,,#pweaver#delefs.fugr.#pweaver#efs_get_del_manualsel.abap,,D:\Work\SAP\BaseCode\elemicatms-xc-sap-delefs\src\#pweaver#delefs.fugr.#pweaver#efs_get_del_manualsel.abap,,12,,,efs_get_del_manualsel.abap
RightOnly,,#pweaver#delefs.fugr.#pweaver#efs_read_delivery.abap,,D:\Work\SAP\BaseCode\elemicatms-xc-sap-delefs\src\#pweaver#delefs.fugr.#pweaver#efs_read_delivery.abap,,26,,,efs_read_delivery.abap
RightOnly,,#pweaver#delefs.fugr.#pweaver#efs_set_del_manualsel.abap,,D:\Work\SAP\BaseCode\elemicatms-xc-sap-delefs\src\#pweaver#delefs.fugr.#pweaver#efs_set_del_manualsel.abap,,12,,,efs_set_del_manualsel.abap
RightOnly,,#pweaver#delefs.fugr.#pweaver#ldelefstop.abap,,D:\Work\SAP\BaseCode\elemicatms-xc-sap-delefs\src\#pweaver#delefs.fugr.#pweaver#ldelefstop.abap,,280,,,ldelefstop.abap
RightOnly,,#pweaver#delefs.fugr.#pweaver#ldelefstop.xml,,D:\Work\SAP\BaseCode\elemicatms-xc-sap-delefs\src\#pweaver#delefs.fugr.#pweaver#ldelefstop.xml,,17,,,ldelefstop.xml
RightOnly,,#pweaver#delefs.fugr.#pweaver#sapldelefs.abap,,D:\Work\SAP\BaseCode\elemicatms-xc-sap-delefs\src\#pweaver#delefs.fugr.#pweaver#sapldelefs.abap,,19,,,sapldelefs.abap
RightOnly,,#pweaver#delefs.fugr.#pweaver#sapldelefs.xml,,D:\Work\SAP\BaseCode\elemicatms-xc-sap-delefs\src\#pweaver#delefs.fugr.#pweaver#sapldelefs.xml,,18,,,sapldelefs.xml
RightOnly,,#pweaver#delefs.fugr.xml,,D:\Work\SAP\BaseCode\elemicatms-xc-sap-delefs\src\#pweaver#delefs.fugr.xml,,595,,,delefs.fugr.xml
RightOnly,,#pweaver#delivery_track_frt.prog.abap,,D:\Work\SAP\BaseCode\elemicatms-xc-sap-delefs\src\#pweaver#delivery_track_frt.prog.abap,,94,,,delivery_track_frt.prog.abap
RightOnly,,#pweaver#delivery_track_frt.prog.xml,,D:\Work\SAP\BaseCode\elemicatms-xc-sap-delefs\src\#pweaver#delivery_track_frt.prog.xml,,20,,,delivery_track_frt.prog.xml
RightOnly,,#pweaver#del_efs_read_carrier.prog.abap,,D:\Work\SAP\BaseCode\elemicatms-xc-sap-delefs\src\#pweaver#del_efs_read_carrier.prog.abap,,12,,,del_efs_read_carrier.prog.abap
RightOnly,,#pweaver#del_efs_read_carrier.prog.xml,,D:\Work\SAP\BaseCode\elemicatms-xc-sap-delefs\src\#pweaver#del_efs_read_carrier.prog.xml,,20,,,del_efs_read_carrier.prog.xml
RightOnly,,#pweaver#del_efs_refresh.prog.abap,,D:\Work\SAP\BaseCode\elemicatms-xc-sap-delefs\src\#pweaver#del_efs_refresh.prog.abap,,6,,,del_efs_refresh.prog.abap
RightOnly,,#pweaver#del_efs_refresh.prog.xml,,D:\Work\SAP\BaseCode\elemicatms-xc-sap-delefs\src\#pweaver#del_efs_refresh.prog.xml,,20,,,del_efs_refresh.prog.xml
RightOnly,,#pweaver#del_efs_save_carrier.prog.abap,,D:\Work\SAP\BaseCode\elemicatms-xc-sap-delefs\src\#pweaver#del_efs_save_carrier.prog.abap,,8,,,del_efs_save_carrier.prog.abap
RightOnly,,#pweaver#del_efs_save_carrier.prog.xml,,D:\Work\SAP\BaseCode\elemicatms-xc-sap-delefs\src\#pweaver#del_efs_save_carrier.prog.xml,,20,,,del_efs_save_carrier.prog.xml
RightOnly,,#pweaver#del_efs_tab_f01.prog.abap,,D:\Work\SAP\BaseCode\elemicatms-xc-sap-delefs\src\#pweaver#del_efs_tab_f01.prog.abap,,228,,,del_efs_tab_f01.prog.abap
RightOnly,,#pweaver#del_efs_tab_f01.prog.xml,,D:\Work\SAP\BaseCode\elemicatms-xc-sap-delefs\src\#pweaver#del_efs_tab_f01.prog.xml,,20,,,del_efs_tab_f01.prog.xml
RightOnly,,#pweaver#del_efs_tab_i01.prog.abap,,D:\Work\SAP\BaseCode\elemicatms-xc-sap-delefs\src\#pweaver#del_efs_tab_i01.prog.abap,,217,,,del_efs_tab_i01.prog.abap
RightOnly,,#pweaver#del_efs_tab_i01.prog.xml,,D:\Work\SAP\BaseCode\elemicatms-xc-sap-delefs\src\#pweaver#del_efs_tab_i01.prog.xml,,20,,,del_efs_tab_i01.prog.xml
RightOnly,,#pweaver#del_efs_tab_o01.prog.abap,,D:\Work\SAP\BaseCode\elemicatms-xc-sap-delefs\src\#pweaver#del_efs_tab_o01.prog.abap,,254,,,del_efs_tab_o01.prog.abap
RightOnly,,#pweaver#del_efs_tab_o01.prog.xml,,D:\Work\SAP\BaseCode\elemicatms-xc-sap-delefs\src\#pweaver#del_efs_tab_o01.prog.xml,,20,,,del_efs_tab_o01.prog.xml
RightOnly,,#pweaver#del_routines.prog.abap,,D:\Work\SAP\BaseCode\elemicatms-xc-sap-delefs\src\#pweaver#del_routines.prog.abap,,211,,,del_routines.prog.abap
RightOnly,,#pweaver#del_routines.prog.xml,,D:\Work\SAP\BaseCode\elemicatms-xc-sap-delefs\src\#pweaver#del_routines.prog.xml,,20,,,del_routines.prog.xml
RightOnly,,#pweaver#doc_partner_update.prog.abap,,D:\Work\SAP\BaseCode\elemicatms-xc-sap-delefs\src\#pweaver#doc_partner_update.prog.abap,,178,,,doc_partner_update.prog.abap
RightOnly,,#pweaver#doc_partner_update.prog.xml,,D:\Work\SAP\BaseCode\elemicatms-xc-sap-delefs\src\#pweaver#doc_partner_update.prog.xml,,20,,,doc_partner_update.prog.xml
RightOnly,,#pweaver#efs_del_updatecarrier.prog.abap,,D:\Work\SAP\BaseCode\elemicatms-xc-sap-delefs\src\#pweaver#efs_del_updatecarrier.prog.abap,,250,,,efs_del_updatecarrier.prog.abap
RightOnly,,#pweaver#efs_del_updatecarrier.prog.xml,,D:\Work\SAP\BaseCode\elemicatms-xc-sap-delefs\src\#pweaver#efs_del_updatecarrier.prog.xml,,20,,,efs_del_updatecarrier.prog.xml
RightOnly,,#pweaver#shipment_efs.prog.abap,,D:\Work\SAP\BaseCode\elemicatms-xc-sap-delefs\src\#pweaver#shipment_efs.prog.abap,,508,,,shipment_efs.prog.abap
RightOnly,,#pweaver#shipment_efs.prog.xml,,D:\Work\SAP\BaseCode\elemicatms-xc-sap-delefs\src\#pweaver#shipment_efs.prog.xml,,20,,,shipment_efs.prog.xml
RightOnly,,#pweaver#custeav.tabl.xml,,D:\Work\SAP\BaseCode\elemicatms-xc-sap-eav\src\#pweaver#custeav.tabl.xml,,120,,,custeav.tabl.xml
RightOnly,,#pweaver#eavapiaddr.tabl.xml,,D:\Work\SAP\BaseCode\elemicatms-xc-sap-eav\src\#pweaver#eavapiaddr.tabl.xml,,97,,,eavapiaddr.tabl.xml
RightOnly,,#pweaver#eav_v1.fugr.#pweaver#eav_fedex.abap,,D:\Work\SAP\BaseCode\elemicatms-xc-sap-eav\src\#pweaver#eav_v1.fugr.#pweaver#eav_fedex.abap,,320,,,eav_fedex.abap
RightOnly,,#pweaver#eav_v1.fugr.#pweaver#eav_ups.abap,,D:\Work\SAP\BaseCode\elemicatms-xc-sap-eav\src\#pweaver#eav_v1.fugr.#pweaver#eav_ups.abap,,179,,,eav_ups.abap
RightOnly,,#pweaver#eav_v1.fugr.#pweaver#leav_v1f01.abap,,D:\Work\SAP\BaseCode\elemicatms-xc-sap-eav\src\#pweaver#eav_v1.fugr.#pweaver#leav_v1f01.abap,,367,,,leav_v1f01.abap
RightOnly,,#pweaver#eav_v1.fugr.#pweaver#leav_v1f01.xml,,D:\Work\SAP\BaseCode\elemicatms-xc-sap-eav\src\#pweaver#eav_v1.fugr.#pweaver#leav_v1f01.xml,,21,,,leav_v1f01.xml
RightOnly,,#pweaver#eav_v1.fugr.#pweaver#leav_v1i01.abap,,D:\Work\SAP\BaseCode\elemicatms-xc-sap-eav\src\#pweaver#eav_v1.fugr.#pweaver#leav_v1i01.abap,,18,,,leav_v1i01.abap
RightOnly,,#pweaver#eav_v1.fugr.#pweaver#leav_v1i01.xml,,D:\Work\SAP\BaseCode\elemicatms-xc-sap-eav\src\#pweaver#eav_v1.fugr.#pweaver#leav_v1i01.xml,,21,,,leav_v1i01.xml
RightOnly,,#pweaver#eav_v1.fugr.#pweaver#leav_v1o01.abap,,D:\Work\SAP\BaseCode\elemicatms-xc-sap-eav\src\#pweaver#eav_v1.fugr.#pweaver#leav_v1o01.abap,,127,,,leav_v1o01.abap
RightOnly,,#pweaver#eav_v1.fugr.#pweaver#leav_v1o01.xml,,D:\Work\SAP\BaseCode\elemicatms-xc-sap-eav\src\#pweaver#eav_v1.fugr.#pweaver#leav_v1o01.xml,,21,,,leav_v1o01.xml
RightOnly,,#pweaver#eav_v1.fugr.#pweaver#leav_v1top.abap,,D:\Work\SAP\BaseCode\elemicatms-xc-sap-eav\src\#pweaver#eav_v1.fugr.#pweaver#leav_v1top.abap,,95,,,leav_v1top.abap
RightOnly,,#pweaver#eav_v1.fugr.#pweaver#leav_v1top.xml,,D:\Work\SAP\BaseCode\elemicatms-xc-sap-eav\src\#pweaver#eav_v1.fugr.#pweaver#leav_v1top.xml,,17,,,leav_v1top.xml
RightOnly,,#pweaver#eav_v1.fugr.#pweaver#sapleav_v1.abap,,D:\Work\SAP\BaseCode\elemicatms-xc-sap-eav\src\#pweaver#eav_v1.fugr.#pweaver#sapleav_v1.abap,,19,,,sapleav_v1.abap
RightOnly,,#pweaver#eav_v1.fugr.#pweaver#sapleav_v1.xml,,D:\Work\SAP\BaseCode\elemicatms-xc-sap-eav\src\#pweaver#eav_v1.fugr.#pweaver#sapleav_v1.xml,,18,,,sapleav_v1.xml
RightOnly,,#pweaver#eav_v1.fugr.xml,,D:\Work\SAP\BaseCode\elemicatms-xc-sap-eav\src\#pweaver#eav_v1.fugr.xml,,594,,,eav_v1.fugr.xml
RightOnly,,#pweaver#tteavapiaddr.ttyp.xml,,D:\Work\SAP\BaseCode\elemicatms-xc-sap-eav\src\#pweaver#tteavapiaddr.ttyp.xml,,18,,,tteavapiaddr.ttyp.xml
RightOnly,,#pweaver#32000001.tran.xml,,D:\Work\SAP\BaseCode\elemicatms-xc-sap-eco\src\#pweaver#32000001.tran.xml,,18,,,32000001.tran.xml
RightOnly,,#pweaver#32000002.tran.xml,,D:\Work\SAP\BaseCode\elemicatms-xc-sap-eco\src\#pweaver#32000002.tran.xml,,18,,,32000002.tran.xml
RightOnly,,#pweaver#32000003.tran.xml,,D:\Work\SAP\BaseCode\elemicatms-xc-sap-eco\src\#pweaver#32000003.tran.xml,,18,,,32000003.tran.xml
RightOnly,,#pweaver#boxtyp.fugr.#pweaver#lboxtypf00.abap,,D:\Work\SAP\BaseCode\elemicatms-xc-sap-eco\src\#pweaver#boxtyp.fugr.#pweaver#lboxtypf00.abap,,6,,,lboxtypf00.abap
RightOnly,,#pweaver#boxtyp.fugr.#pweaver#lboxtypf00.xml,,D:\Work\SAP\BaseCode\elemicatms-xc-sap-eco\src\#pweaver#boxtyp.fugr.#pweaver#lboxtypf00.xml,,13,,,lboxtypf00.xml
RightOnly,,#pweaver#boxtyp.fugr.#pweaver#lboxtypi00.abap,,D:\Work\SAP\BaseCode\elemicatms-xc-sap-eco\src\#pweaver#boxtyp.fugr.#pweaver#lboxtypi00.abap,,5,,,lboxtypi00.abap
RightOnly,,#pweaver#boxtyp.fugr.#pweaver#lboxtypi00.xml,,D:\Work\SAP\BaseCode\elemicatms-xc-sap-eco\src\#pweaver#boxtyp.fugr.#pweaver#lboxtypi00.xml,,13,,,lboxtypi00.xml
RightOnly,,#pweaver#boxtyp.fugr.#pweaver#lboxtypt00.abap,,D:\Work\SAP\BaseCode\elemicatms-xc-sap-eco\src\#pweaver#boxtyp.fugr.#pweaver#lboxtypt00.abap,,15,,,lboxtypt00.abap
RightOnly,,#pweaver#boxtyp.fugr.#pweaver#lboxtypt00.xml,,D:\Work\SAP\BaseCode\elemicatms-xc-sap-eco\src\#pweaver#boxtyp.fugr.#pweaver#lboxtypt00.xml,,12,,,lboxtypt00.xml
RightOnly,,#pweaver#boxtyp.fugr.#pweaver#lboxtyptop.abap,,D:\Work\SAP\BaseCode\elemicatms-xc-sap-eco\src\#pweaver#boxtyp.fugr.#pweaver#lboxtyptop.abap,,5,,,lboxtyptop.abap
RightOnly,,#pweaver#boxtyp.fugr.#pweaver#lboxtyptop.xml,,D:\Work\SAP\BaseCode\elemicatms-xc-sap-eco\src\#pweaver#boxtyp.fugr.#pweaver#lboxtyptop.xml,,17,,,lboxtyptop.xml
RightOnly,,#pweaver#boxtyp.fugr.#pweaver#saplboxtyp.abap,,D:\Work\SAP\BaseCode\elemicatms-xc-sap-eco\src\#pweaver#boxtyp.fugr.#pweaver#saplboxtyp.abap,,20,,,saplboxtyp.abap
RightOnly,,#pweaver#boxtyp.fugr.#pweaver#saplboxtyp.xml,,D:\Work\SAP\BaseCode\elemicatms-xc-sap-eco\src\#pweaver#boxtyp.fugr.#pweaver#saplboxtyp.xml,,19,,,saplboxtyp.xml
RightOnly,,#pweaver#boxtyp.fugr.tableframe_#pweaver#boxtyp.abap,,D:\Work\SAP\BaseCode\elemicatms-xc-sap-eco\src\#pweaver#boxtyp.fugr.tableframe_#pweaver#boxtyp.abap,,10,,,boxtyp.abap
RightOnly,,#pweaver#boxtyp.fugr.tableproc_#pweaver#boxtyp.abap,,D:\Work\SAP\BaseCode\elemicatms-xc-sap-eco\src\#pweaver#boxtyp.fugr.tableproc_#pweaver#boxtyp.abap,,8,,,boxtyp.abap
RightOnly,,#pweaver#boxtyp.fugr.xml,,D:\Work\SAP\BaseCode\elemicatms-xc-sap-eco\src\#pweaver#boxtyp.fugr.xml,,806,,,boxtyp.fugr.xml
RightOnly,,#pweaver#boxtype.tabl.xml,,D:\Work\SAP\BaseCode\elemicatms-xc-sap-eco\src\#pweaver#boxtype.tabl.xml,,115,,,boxtype.tabl.xml
RightOnly,,#pweaver#boxtypes.tobj.xml,,D:\Work\SAP\BaseCode\elemicatms-xc-sap-eco\src\#pweaver#boxtypes.tobj.xml,,43,,,boxtypes.tobj.xml
RightOnly,,#pweaver#cart.prog.abap,,D:\Work\SAP\BaseCode\elemicatms-xc-sap-eco\src\#pweaver#cart.prog.abap,,11,,,cart.prog.abap
RightOnly,,#pweaver#cart.prog.xml,,D:\Work\SAP\BaseCode\elemicatms-xc-sap-eco\src\#pweaver#cart.prog.xml,,1559,,,cart.prog.xml
RightOnly,,#pweaver#cart.tran.xml,,D:\Work\SAP\BaseCode\elemicatms-xc-sap-eco\src\#pweaver#cart.tran.xml,,20,,,cart.tran.xml
RightOnly,,#pweaver#cartitems.tabl.xml,,D:\Work\SAP\BaseCode\elemicatms-xc-sap-eco\src\#pweaver#cartitems.tabl.xml,,113,,,cartitems.tabl.xml
RightOnly,,#pweaver#cartonization.prog.abap,,D:\Work\SAP\BaseCode\elemicatms-xc-sap-eco\src\#pweaver#cartonization.prog.abap,,15,,,cartonization.prog.abap
RightOnly,,#pweaver#cartonization.prog.xml,,D:\Work\SAP\BaseCode\elemicatms-xc-sap-eco\src\#pweaver#cartonization.prog.xml,,876,,,cartonization.prog.xml
RightOnly,,#pweaver#cartonization_f01.prog.abap,,D:\Work\SAP\BaseCode\elemicatms-xc-sap-eco\src\#pweaver#cartonization_f01.prog.abap,,438,,,cartonization_f01.prog.abap
RightOnly,,#pweaver#cartonization_f01.prog.xml,,D:\Work\SAP\BaseCode\elemicatms-xc-sap-eco\src\#pweaver#cartonization_f01.prog.xml,,20,,,cartonization_f01.prog.xml
RightOnly,,#pweaver#cartonization_i01.prog.abap,,D:\Work\SAP\BaseCode\elemicatms-xc-sap-eco\src\#pweaver#cartonization_i01.prog.abap,,20,,,cartonization_i01.prog.abap
RightOnly,,#pweaver#cartonization_i01.prog.xml,,D:\Work\SAP\BaseCode\elemicatms-xc-sap-eco\src\#pweaver#cartonization_i01.prog.xml,,20,,,cartonization_i01.prog.xml
RightOnly,,#pweaver#cartonization_o01.prog.abap,,D:\Work\SAP\BaseCode\elemicatms-xc-sap-eco\src\#pweaver#cartonization_o01.prog.abap,,101,,,cartonization_o01.prog.abap
RightOnly,,#pweaver#cartonization_o01.prog.xml,,D:\Work\SAP\BaseCode\elemicatms-xc-sap-eco\src\#pweaver#cartonization_o01.prog.xml,,20,,,cartonization_o01.prog.xml
RightOnly,,#pweaver#cartonization_top.prog.abap,,D:\Work\SAP\BaseCode\elemicatms-xc-sap-eco\src\#pweaver#cartonization_top.prog.abap,,61,,,cartonization_top.prog.abap
RightOnly,,#pweaver#cartonization_top.prog.xml,,D:\Work\SAP\BaseCode\elemicatms-xc-sap-eco\src\#pweaver#cartonization_top.prog.xml,,20,,,cartonization_top.prog.xml
RightOnly,,#pweaver#carturl.tabl.xml,,D:\Work\SAP\BaseCode\elemicatms-xc-sap-eco\src\#pweaver#carturl.tabl.xml,,74,,,carturl.tabl.xml
